"Time (UTC)","Barometric Pressure (mbar)","Temperature (degrees F)","Dewpoint (degrees F)","Relative Humidity (%)","Wind speed (mph)","Wind direction (degrees)","Analysis Barometric Pressure (mbar)","Analysis Temperature (degrees F)","Analysis Dewpoint (degrees F)","Analysis Relative Humidity (%)","Analysis Wind speed (mph)","Analysis Wind direction (degrees)"
2018-03-29 15:00:00,1004.72,68.7,63.3,82,0,0,,,,,,
2018-03-30 06:00:00,1008.97,70.2,66.9,89,0,0,,,,,,
2018-03-30 09:00:00,1008.74,78.8,68.5,70,2,90,,,,,,
2018-03-30 12:00:00,1006.73,73.4,68.0,83,0,0,,,,,,
2018-03-31 09:00:00,1006.73,80.6,63.1,55,2,180,,,,,,
2018-03-31 12:00:00,1003.94,73.8,67.8,81,2,180,,,,,,
2018-03-31 15:00:00,1002.48,79.5,66.4,64,2,230,,,,,,
2018-04-01 06:00:00,1005.28,72.0,68.2,87,0,0,,,,,,
2018-04-02 12:00:00,1001.81,73.8,69.3,85,0,0,,,,,,
2018-04-02 15:00:00,1000.70,75.2,69.3,81,4,180,,,,,,
2018-04-03 15:00:00,1001.93,66.2,66.2,100,0,0,,,,,,
2018-04-04 06:00:00,1008.30,65.5,,,0,0,,,,,,
2018-04-04 09:00:00,1007.74,67.1,65.8,95,3,270,,,,,,
2018-04-04 12:00:00,1004.94,73.4,66.7,79,0,0,,,,,,
2018-04-04 15:00:00,1002.37,75.2,67.1,75,2,180,,,,,,
2018-04-05 06:00:00,1006.51,67.1,64.8,92,0,0,,,,,,
2018-04-05 09:00:00,1006.28,75.6,64.8,69,4,180,,,,,,
2018-04-05 12:00:00,1003.38,74.8,66.2,74,3,160,,,,,,
2018-04-05 15:00:00,1002.04,73.8,66.6,78,0,0,,,,,,
2018-04-08 15:00:00,1003.94,75.2,63.9,67,0,0,,,,,,
2018-04-09 15:00:00,1003.83,76.1,66.7,72,0,0,,,,,,
2018-04-10 09:00:00,1006.62,78.4,66.9,67,4,290,,,,,,
2018-04-11 15:00:00,1002.71,71.6,68.4,89,0,0,,,,,,
2018-04-12 15:00:00,1003.60,77.0,63.5,63,0,0,,,,,,
2018-04-13 06:00:00,1008.18,69.8,68.2,94,2,270,,,,,,
2018-04-13 09:00:00,1008.30,74.1,67.6,80,4,160,,,,,,
2018-04-13 12:00:00,1004.50,77.9,65.8,66,2,180,,,,,,
2018-04-13 15:00:00,1004.05,76.1,65.3,69,4,160,,,,,,
2018-04-14 06:00:00,1010.20,62.6,,,0,0,,,,,,
2018-04-14 09:00:00,1011.09,68.0,64.2,87,2,290,,,,,,
2018-04-14 12:00:00,1008.85,69.8,64.9,84,3,270,,,,,,
2018-04-14 15:00:00,1007.96,65.5,65.5,100,0,0,,,,,,
2018-04-17 12:00:00,1008.97,73.4,66.7,79,2,180,,,,,,
2018-04-17 15:00:00,1007.51,73.4,65.8,77,3,180,,,,,,
2018-04-18 06:00:00,1010.64,69.8,67.6,92,0,0,,,,,,
2018-04-18 09:00:00,1010.75,76.1,68.0,76,0,0,,,,,,
2018-04-19 06:00:00,1009.52,72.5,68.5,87,0,0,,,,,,
2018-04-19 09:00:00,1009.30,79.5,66.4,64,2,270,,,,,,
2018-04-19 12:00:00,1006.06,73.4,68.0,83,4,140,,,,,,
2018-04-20 15:00:00,1004.16,72.5,68.5,87,0,0,,,,,,
2018-04-21 12:00:00,1005.05,78.1,67.1,69,2,180,,,,,,
2018-04-21 15:00:00,1004.38,75.9,67.3,74,3,140,,,,,,
2018-04-22 15:00:00,1005.84,69.8,69.8,100,0,0,,,,,,
2018-04-23 06:00:00,1008.63,68.9,67.6,95,2,270,,,,,,
2018-04-23 09:00:00,1008.63,77.4,68.7,74,3,270,,,,,,
2018-04-23 12:00:00,1004.94,75.2,69.3,81,3,160,,,,,,
2018-04-24 06:00:00,1008.41,70.7,70.2,98,0,0,,,,,,
2018-04-25 06:00:00,1009.97,66.2,66.2,100,0,0,,,,,,
2018-04-25 09:00:00,1008.41,75.2,65.8,72,2,160,,,,,,
2018-04-25 12:00:00,1005.17,79.2,64.6,61,4,180,,,,,,
2018-04-25 15:00:00,1004.61,77.0,66.2,69,4,160,,,,,,
2018-04-26 15:00:00,1003.83,75.2,67.1,75,2,180,,,,,,
2018-04-27 06:00:00,1009.08,68.0,67.5,98,0,0,,,,,,
2018-04-27 09:00:00,1009.41,73.4,68.0,83,4,180,,,,,,
2018-04-27 12:00:00,1005.73,77.4,67.5,71,5,160,,,,,,
2018-04-27 15:00:00,1005.50,75.2,65.8,72,4,160,,,,,,
2018-04-28 15:00:00,1005.39,75.2,67.1,75,2,200,,,,,,
2018-04-29 06:00:00,1009.30,66.2,66.2,100,2,160,,,,,,
2018-04-29 09:00:00,1009.86,72.7,66.7,81,0,0,,,,,,
2018-04-29 15:00:00,1005.84,76.1,65.3,69,0,0,,,,,,
2018-04-30 15:00:00,1004.38,77.0,64.9,66,0,0,,,,,,
2018-05-01 06:00:00,1010.42,65.3,65.3,100,0,0,,,,,,
2018-05-01 09:00:00,1010.64,69.8,66.0,87,4,250,,,,,,
2018-05-01 12:00:00,1007.74,74.3,68.9,83,5,270,,,,,,
2018-05-02 15:00:00,1005.84,75.2,67.1,75,3,250,,,,,,
2018-05-03 06:00:00,1007.40,72.5,65.8,79,0,0,,,,,,
2018-05-05 06:00:00,1007.63,73.0,68.2,84,0,0,,,,,,
2018-05-05 09:00:00,1007.96,68.0,68.0,100,4,180,,,,,,
2018-05-05 12:00:00,1005.50,74.1,68.7,83,4,180,,,,,,
2018-05-05 15:00:00,1004.94,72.5,68.5,87,3,160,,,,,,
2018-05-07 15:00:00,1005.61,77.4,67.5,71,2,180,,,,,,
2018-05-08 06:00:00,1008.52,70.2,68.5,94,4,160,,,,,,
2018-05-08 12:00:00,1005.50,73.4,68.0,83,0,0,,,,,,
2018-05-09 15:00:00,1003.83,77.0,67.3,72,4,230,,,,,,
2018-05-10 06:00:00,1007.96,70.7,67.3,88,0,0,,,,,,
2018-05-10 09:00:00,1008.30,77.7,68.0,72,7,250,,,,,,
2018-05-10 15:00:00,1005.28,77.0,68.4,74,0,0,,,,,,
2018-05-11 12:00:00,1006.62,65.8,65.8,100,0,0,,,,,,
2018-05-11 15:00:00,1004.83,68.0,66.7,95,0,0,,,,,,
2018-05-12 15:00:00,1004.27,77.7,67.3,70,0,0,,,,,,
2018-05-13 15:00:00,1004.16,75.9,69.4,80,0,0,,,,,,
2018-05-14 09:00:00,1007.29,78.8,68.0,69,5,160,,,,,,
2018-05-14 15:00:00,1002.37,80.2,64.6,58,0,0,,,,,,
2018-05-15 12:00:00,1005.39,76.1,66.7,72,4,270,,,,,,
2018-05-15 15:00:00,1004.83,76.1,65.3,69,0,0,,,,,,
2018-05-16 06:00:00,1009.86,67.1,64.8,92,0,0,,,,,,
2018-05-16 09:00:00,1009.52,72.5,63.1,72,7,140,,,,,,
2018-05-19 09:00:00,1008.52,66.2,65.7,98,0,0,,,,,,
2018-05-20 09:00:00,1007.51,72.3,66.9,83,4,270,,,,,,
2018-05-21 15:00:00,1005.17,73.4,66.7,79,4,180,,,,,,
2018-05-22 09:00:00,1010.42,69.8,65.8,87,3,180,,,,,,
2018-05-22 15:00:00,1007.07,71.6,63.5,75,0,0,,,,,,
2018-05-23 06:00:00,1009.97,67.1,67.1,100,0,0,,,,,,
2018-05-23 15:00:00,1006.73,71.6,66.2,83,2,180,,,,,,
2018-05-24 15:00:00,1005.50,76.1,64.0,66,2,110,,,,,,
2018-05-25 15:00:00,1004.72,76.1,67.3,74,0,0,,,,,,
2018-05-26 06:00:00,1008.63,69.8,67.6,92,0,0,,,,,,
2018-05-26 09:00:00,1008.07,74.3,66.7,77,0,0,,,,,,
2018-05-26 12:00:00,1005.95,72.0,68.7,89,0,0,,,,,,
2018-05-26 15:00:00,1005.28,75.2,67.1,75,2,160,,,,,,
2018-05-27 06:00:00,1009.19,69.8,67.1,91,2,180,,,,,,
2018-05-27 09:00:00,1009.41,75.2,67.1,75,4,90,,,,,,
2018-05-27 12:00:00,1006.51,77.0,66.2,69,0,0,,,,,,
2018-05-27 15:00:00,1006.28,73.8,66.6,78,2,180,,,,,,
2018-05-28 06:00:00,1010.53,68.0,66.7,95,0,0,,,,,,
2018-05-28 09:00:00,1009.75,76.1,66.7,72,3,160,,,,,,
2018-05-28 12:00:00,,78.8,63.7,59,2,160,,,,,,
2018-05-28 15:00:00,1006.40,76.1,62.6,63,0,0,,,,,,
2018-05-29 15:00:00,1006.06,77.0,63.5,63,4,160,,,,,,
2018-05-30 12:00:00,1007.29,79.2,63.9,59,4,270,,,,,,
2018-05-31 06:00:00,1009.19,73.0,67.6,83,0,0,,,,,,
2018-05-31 09:00:00,1009.30,77.0,67.6,72,0,0,,,,,,
2018-05-31 15:00:00,1006.73,77.0,66.2,69,3,160,,,,,,
2018-06-01 15:00:00,1006.17,77.9,65.8,66,2,160,,,,,,
2018-06-02 06:00:00,1009.64,69.8,67.1,91,2,90,,,,,,
2018-06-02 09:00:00,1009.97,77.0,66.2,69,3,180,,,,,,
2018-06-02 12:00:00,1007.63,76.1,69.4,79,5,230,,,,,,
2018-06-03 06:00:00,1009.41,68.4,68.4,100,0,0,,,,,,
2018-06-03 09:00:00,1008.63,77.0,67.3,72,0,0,,,,,,
2018-06-03 12:00:00,1006.73,77.0,66.2,69,2,230,,,,,,
2018-06-03 15:00:00,1005.84,77.0,66.7,70,4,180,,,,,,
2018-06-05 06:00:00,1009.41,66.9,65.8,96,0,0,,,,,,
2018-06-05 09:00:00,1009.41,70.7,66.2,85,0,0,,,,,,
2018-06-06 15:00:00,1007.74,72.7,65.7,78,0,0,,,,,,
2018-06-07 06:00:00,1010.42,67.6,66.9,97,0,0,,,,,,
2018-06-07 09:00:00,1010.20,75.2,66.6,74,0,0,,,,,,
2018-06-08 15:00:00,1008.18,74.3,64.9,72,2,180,,,,,,
2018-06-09 15:00:00,1007.74,77.4,62.1,59,3,160,,,,,,
2018-06-10 15:00:00,1007.63,77.0,64.9,66,2,180,,,,,,
2018-06-11 06:00:00,1010.64,73.8,67.8,81,3,50,,,,,,
2018-06-11 09:00:00,1010.75,78.8,65.8,64,2,160,,,,,,
2018-06-11 12:00:00,1008.63,81.5,64.0,55,4,160,,,,,,
2018-06-11 15:00:00,1008.41,77.9,66.4,67,2,180,,,,,,
2018-06-12 15:00:00,1008.41,76.3,63.9,65,0,0,,,,,,
2018-06-13 12:00:00,1008.97,77.9,63.7,61,2,250,,,,,,
2018-06-13 15:00:00,1008.52,75.9,64.0,66,0,0,,,,,,
2018-06-14 06:00:00,1011.42,66.2,66.2,100,0,0,,,,,,
2018-06-14 09:00:00,1010.87,74.5,67.5,78,2,240,,,,,,
2018-06-14 12:00:00,1008.41,77.0,66.2,69,7,180,,,,,,
2018-06-15 15:00:00,1006.95,75.2,64.4,69,2,180,,,,,,
2018-06-16 12:00:00,1007.63,80.6,67.1,63,4,270,,,,,,
2018-06-16 15:00:00,1007.29,77.0,66.2,69,4,160,,,,,,
2018-06-17 15:00:00,1006.06,77.0,68.0,73,3,110,,,,,,
2018-06-18 15:00:00,1005.17,75.2,65.5,71,4,180,,,,,,
2018-06-19 06:00:00,1010.20,66.2,66.2,100,0,0,,,,,,
2018-06-19 09:00:00,1009.64,73.8,65.1,74,0,0,,,,,,
2018-06-19 12:00:00,1007.40,76.1,64.6,67,3,180,,,,,,
2018-06-19 15:00:00,1007.07,73.4,66.4,78,0,0,,,,,,
2018-06-20 12:00:00,1009.19,73.0,65.5,77,2,230,,,,,,
2018-06-20 15:00:00,1008.41,71.6,66.2,83,0,0,,,,,,
2018-06-21 06:00:00,1011.42,68.7,66.0,91,0,0,,,,,,
2018-06-21 09:00:00,1011.09,75.2,66.0,73,0,0,,,,,,
2018-06-22 06:00:00,1011.42,66.2,64.9,95,0,0,,,,,,
2018-06-22 09:00:00,,69.8,65.8,87,2,180,,,,,,
2018-06-22 12:00:00,1008.85,73.4,66.9,80,5,180,,,,,,
2018-06-25 06:00:00,1008.97,66.2,64.9,95,0,0,,,,,,
2018-06-25 09:00:00,1008.41,77.9,62.1,58,2,180,,,,,,
2018-06-25 12:00:00,1005.84,77.9,65.3,65,4,180,,,,,,
2018-06-25 15:00:00,1005.61,74.3,64.9,72,0,0,,,,,,
2018-06-26 12:00:00,1007.74,66.9,66.9,100,4,160,,,,,,
2018-06-26 15:00:00,1006.17,68.7,66.4,92,2,180,,,,,,
2018-06-27 09:00:00,1009.52,71.6,66.2,83,4,270,,,,,,
2018-06-28 15:00:00,1005.84,75.9,65.5,70,4,160,,,,,,
2018-06-29 06:00:00,1007.63,67.6,66.0,94,0,0,,,,,,
2018-06-29 09:00:00,1006.95,77.0,64.6,65,2,90,,,,,,
2018-07-01 15:00:00,1005.39,73.4,65.3,75,4,180,,,,,,
2018-07-02 15:00:00,1005.61,69.8,67.1,91,0,0,,,,,,
2018-07-03 09:00:00,1008.18,77.2,64.0,64,3,140,,,,,,
2018-07-04 15:00:00,1006.62,75.2,65.8,72,4,180,,,,,,
2018-07-05 06:00:00,1010.75,69.4,67.3,92,0,0,,,,,,
2018-07-05 09:00:00,1010.87,72.5,63.1,72,7,160,,,,,,
2018-07-05 12:00:00,1009.19,76.6,63.7,64,2,90,,,,,,
2018-07-05 15:00:00,1008.74,73.4,62.6,69,6,140,,,,,,
2018-07-06 09:00:00,1011.42,76.6,62.4,61,5,160,,,,,,
2018-07-06 15:00:00,1009.64,74.3,63.5,69,4,180,,,,,,
2018-07-07 06:00:00,1010.53,70.7,64.0,79,2,20,,,,,,
2018-07-07 12:00:00,1009.41,77.4,59.5,54,6,160,,,,,,
2018-07-07 15:00:00,1008.85,74.3,62.2,66,0,0,,,,,,
2018-07-08 15:00:00,1008.41,73.8,64.0,71,4,140,,,,,,
2018-07-09 06:00:00,1011.31,66.0,63.7,92,0,0,,,,,,
2018-07-09 09:00:00,1010.75,74.3,64.4,71,2,70,,,,,,
2018-07-09 12:00:00,1008.97,76.1,58.6,54,4,180,,,,,,
2018-07-09 15:00:00,1008.18,75.2,59.0,57,4,180,,,,,,
2018-07-10 06:00:00,1010.75,68.4,64.6,87,0,0,,,,,,
2018-07-10 15:00:00,1008.18,75.2,64.4,69,4,180,,,,,,
2018-07-11 09:00:00,1011.65,68.0,66.7,95,0,0,,,,,,
2018-07-11 12:00:00,1009.30,73.4,66.7,79,8,90,,,,,,
2018-07-11 15:00:00,1008.63,72.5,64.4,75,0,0,,,,,,
2018-07-12 15:00:00,1008.30,75.2,65.8,72,4,180,,,,,,
2018-07-13 06:00:00,1010.08,69.3,63.9,82,0,0,,,,,,
2018-07-13 09:00:00,1010.53,77.0,63.5,63,3,120,,,,,,
2018-07-13 12:00:00,1008.41,76.6,64.2,65,6,180,,,,,,
2018-07-13 15:00:00,1007.18,75.2,63.9,67,2,160,,,,,,
2018-07-14 12:00:00,1008.18,75.2,64.9,70,2,180,,,,,,
2018-07-14 15:00:00,1007.40,72.3,65.8,80,3,110,,,,,,
2018-07-15 15:00:00,1006.73,68.9,66.2,91,3,180,,,,,,
2018-07-16 06:00:00,1010.98,70.2,65.3,84,0,0,,,,,,
2018-07-16 09:00:00,1011.09,73.0,64.9,75,4,160,,,,,,
2018-07-16 12:00:00,1009.52,76.1,62.6,63,8,160,,,,,,
2018-07-17 09:00:00,1011.09,77.7,57.7,50,6,90,,,,,,
2018-07-17 12:00:00,1009.64,78.4,59.0,51,7,110,,,,,,
2018-07-17 15:00:00,1008.74,76.3,57.9,53,4,180,,,,,,
2018-07-18 06:00:00,1009.75,71.4,63.3,75,0,0,,,,,,
2018-07-19 12:00:00,1007.85,78.1,58.1,50,4,160,,,,,,
2018-07-20 12:00:00,1008.07,72.7,59.9,64,2,160,,,,,,
2018-07-20 15:00:00,1007.18,76.1,61.3,60,3,160,,,,,,
2018-07-21 15:00:00,1007.40,76.6,65.1,67,6,180,,,,,,
2018-07-22 09:00:00,1010.53,77.0,66.2,69,3,110,,,,,,
2018-07-22 12:00:00,1008.41,79.2,64.6,61,3,110,,,,,,
2018-07-23 06:00:00,1009.86,72.7,63.0,71,6,180,,,,,,
2018-07-25 06:00:00,1009.64,71.6,64.6,78,0,0,,,,,,
2018-07-25 09:00:00,1009.30,77.7,64.2,63,7,160,,,,,,
2018-07-25 12:00:00,1007.85,77.0,60.8,57,2,160,,,,,,
2018-07-25 15:00:00,1007.07,75.9,59.7,57,2,270,,,,,,
2018-07-26 15:00:00,1007.07,76.1,62.6,63,2,180,,,,,,
2018-07-27 15:00:00,1007.85,76.6,62.4,61,4,180,,,,,,
2018-07-28 06:00:00,1010.98,73.4,64.0,72,2,160,,,,,,
2018-07-28 09:00:00,1011.20,78.8,62.6,57,4,180,,,,,,
2018-07-28 12:00:00,1008.63,80.2,63.3,56,4,160,,,,,,
2018-07-28 15:00:00,1007.63,74.3,64.9,72,4,140,,,,,,
2018-07-29 15:00:00,1006.17,75.9,64.6,67,4,160,,,,,,
2018-07-30 15:00:00,1006.95,66.9,65.8,96,0,0,,,,,,
2018-07-31 15:00:00,1004.27,77.7,68.0,72,6,180,,,,,,
2018-08-01 15:00:00,1006.51,72.7,65.7,78,0,0,,,,,,
2018-08-02 12:00:00,,80.6,64.4,57,4,140,,,,,,
2018-08-02 15:00:00,1005.95,78.8,65.3,63,4,160,,,,,,
2018-08-03 06:00:00,1010.98,65.1,65.1,100,0,0,,,,,,
2018-08-03 09:00:00,1010.53,75.2,63.1,66,2,270,,,,,,
2018-08-06 12:00:00,1008.74,73.4,65.3,75,0,0,,,,,,
2018-08-06 15:00:00,1007.96,74.3,64.9,72,3,270,,,,,,
2018-08-07 06:00:00,1010.87,68.4,63.9,85,0,0,,,,,,
2018-08-07 15:00:00,1006.62,77.0,63.0,61,2,180,,,,,,
2018-08-08 12:00:00,1007.85,78.8,62.2,56,2,270,,,,,,
2018-08-08 15:00:00,1007.07,79.5,64.9,61,3,160,,,,,,
2018-08-09 12:00:00,1008.52,77.0,67.6,72,4,180,,,,,,
2018-08-09 15:00:00,1007.18,77.7,64.6,64,2,160,,,,,,
2018-08-10 15:00:00,,76.6,65.8,69,0,0,,,,,,
2018-08-11 06:00:00,,71.6,66.7,84,0,0,,,,,,
2018-08-11 09:00:00,,78.1,64.6,63,4,160,,,,,,
2018-08-11 12:00:00,,79.9,63.1,56,4,160,,,,,,
2018-08-11 15:00:00,,77.4,63.3,62,3,160,,,,,,
2018-08-12 15:00:00,,74.3,64.9,72,3,180,,,,,,
2018-08-13 15:00:00,,72.5,65.8,79,0,0,,,,,,
2018-08-14 06:00:00,,72.9,66.4,80,2,180,,,,,,
2018-08-14 09:00:00,,76.6,63.7,64,5,180,,,,,,
2018-08-14 12:00:00,,77.0,63.5,63,3,160,,,,,,
2018-08-15 06:00:00,,70.9,64.9,81,0,0,,,,,,
2018-08-16 15:00:00,,74.8,67.3,77,3,180,,,,,,
2018-08-17 15:00:00,,77.0,58.1,52,2,250,,,,,,
2018-08-18 15:00:00,,75.9,65.1,69,0,0,,,,,,
2018-08-19 06:00:00,,68.7,65.5,89,0,0,,,,,,
2018-08-19 09:00:00,,75.2,64.4,69,4,90,,,,,,
2018-08-19 12:00:00,,74.8,64.6,70,6,160,,,,,,
2018-08-19 15:00:00,,75.9,64.6,67,4,180,,,,,,
2018-08-20 06:00:00,,70.2,65.3,84,0,0,,,,,,
2018-08-20 09:00:00,,77.9,63.1,60,4,90,,,,,,
2018-08-20 12:00:00,,76.3,64.9,68,8,160,,,,,,
2018-08-20 15:00:00,,75.2,64.4,69,5,120,,,,,,
2018-08-21 06:00:00,,67.3,66.2,96,0,0,,,,,,
2018-08-21 09:00:00,,68.7,66.0,91,4,70,,,,,,
2018-08-21 12:00:00,,72.5,66.4,81,0,0,,,,,,
2018-08-21 15:00:00,,75.2,63.1,66,2,180,,,,,,
2018-08-22 15:00:00,,78.8,64.2,61,4,50,,,,,,
2018-08-23 12:00:00,,71.6,66.2,83,3,180,,,,,,
2018-08-23 15:00:00,,69.8,65.8,87,4,290,,,,,,
2018-08-24 06:00:00,,68.0,66.7,95,4,290,,,,,,
2018-08-24 09:00:00,,77.0,64.0,64,2,320,,,,,,
2018-08-27 15:00:00,,72.3,65.8,80,2,180,,,,,,
2018-08-28 06:00:00,,66.2,63.5,91,0,0,,,,,,
2018-08-28 09:00:00,,78.8,65.3,63,0,0,,,,,,
2018-08-28 12:00:00,,77.9,65.8,66,0,0,,,,,,
2018-08-29 09:00:00,,75.6,65.8,71,2,70,,,,,,
2018-08-29 12:00:00,,76.1,66.7,72,2,90,,,,,,
2018-08-29 15:00:00,,76.1,66.7,72,2,90,,,,,,
2018-08-30 06:00:00,,65.1,64.0,96,0,0,,,,,,
2018-09-01 06:00:00,,67.1,66.4,97,0,0,,,,,,
2018-09-01 09:00:00,,75.9,66.7,73,2,160,,,,,,
2018-09-01 12:00:00,,78.8,65.3,63,7,180,,,,,,
2018-09-01 15:00:00,,77.0,65.7,68,0,0,,,,,,
2018-09-02 09:00:00,,80.2,61.3,52,3,90,,,,,,
2018-09-03 12:00:00,,76.6,63.7,64,0,0,,,,,,
2018-09-03 15:00:00,,72.3,67.3,84,4,180,,,,,,
2018-09-04 06:00:00,,67.6,65.5,92,0,0,,,,,,
2018-09-04 09:00:00,,74.8,65.1,71,2,360,,,,,,
2018-09-04 15:00:00,,68.0,65.3,91,0,0,,,,,,
2018-09-05 09:00:00,,78.8,65.3,63,2,50,,,,,,
2018-09-05 12:00:00,,69.8,68.5,95,0,0,,,,,,
2018-09-05 15:00:00,,71.6,66.2,83,0,0,,,,,,
2018-09-06 15:00:00,,76.1,66.7,72,4,160,,,,,,
2018-09-07 15:00:00,,75.2,65.8,72,2,180,,,,,,
2018-09-08 06:00:00,,71.2,66.4,84,2,360,,,,,,
2018-09-08 09:00:00,,80.6,63.9,56,2,160,,,,,,
2018-09-08 12:00:00,,77.0,63.5,63,2,270,,,,,,
2018-09-08 15:00:00,,68.0,65.3,91,0,0,,,,,,
2018-09-09 06:00:00,,66.2,65.1,96,0,0,,,,,,
2018-09-09 09:00:00,,72.5,66.4,81,2,270,,,,,,
2018-09-09 12:00:00,,80.6,64.4,57,3,160,,,,,,
2018-09-09 15:00:00,,79.5,64.9,61,3,140,,,,,,
2018-09-18 15:00:00,,81.0,65.3,59,2,160,,,,,,
2018-09-19 06:00:00,,68.9,65.5,88,4,340,,,,,,
2018-09-19 09:00:00,,80.6,65.8,60,4,70,,,,,,
2018-09-19 12:00:00,,68.9,66.2,91,4,270,,,,,,
2018-09-19 15:00:00,,71.6,64.6,78,6,270,,,,,,
2018-09-20 06:00:00,,71.2,65.1,81,2,90,,,,,,
2018-09-20 09:00:00,,79.9,66.2,63,4,160,,,,,,
2018-09-20 12:00:00,,80.2,66.7,63,8,160,,,,,,
2018-09-20 15:00:00,,77.9,64.4,63,4,180,,,,,,
2018-09-21 06:00:00,,69.8,64.9,84,3,270,,,,,,
2018-09-21 09:00:00,,76.6,66.4,70,4,270,,,,,,
2018-09-21 12:00:00,,80.6,64.4,57,4,180,,,,,,
2018-09-21 15:00:00,,79.5,64.9,61,4,160,,,,,,
2018-09-22 15:00:00,,79.9,66.2,63,3,90,,,,,,
2018-09-23 09:00:00,,71.6,64.9,79,0,0,,,,,,
2018-09-23 12:00:00,,77.0,65.7,68,2,270,,,,,,
2018-09-23 15:00:00,,77.0,66.2,69,2,250,,,,,,
2018-09-24 06:00:00,,72.7,66.0,79,0,0,,,,,,
2018-09-24 15:00:00,,75.2,67.1,75,4,180,,,,,,
2018-09-25 15:00:00,,81.5,64.0,55,0,0,,,,,,
2018-09-26 15:00:00,,80.6,62.8,54,2,180,,,,,,
2018-09-27 15:00:00,,79.5,65.5,62,0,0,,,,,,
2018-09-28 09:00:00,,80.6,65.8,60,4,180,,,,,,
2018-09-28 12:00:00,,77.0,67.6,72,4,250,,,,,,
2018-09-28 15:00:00,,77.4,66.6,69,2,200,,,,,,
2018-09-29 15:00:00,,77.0,62.4,60,2,160,,,,,,
2018-09-30 15:00:00,,62.2,,,50,20,,,,,,
2018-10-01 06:00:00,,69.1,65.8,89,0,0,,,,,,
2018-10-01 09:00:00,,77.9,65.8,66,2,160,,,,,,
2018-10-01 12:00:00,,81.5,62.6,52,3,160,,,,,,
2018-10-01 15:00:00,,78.8,61.3,55,0,0,,,,,,
2018-10-02 15:00:00,,78.8,57.2,47,3,140,,,,,,
2018-10-03 15:00:00,,77.7,65.8,66,0,0,,,,,,
2018-10-04 06:00:00,,71.2,66.4,84,0,0,,,,,,
2018-10-04 09:00:00,,80.2,64.0,57,6,340,,,,,,
2018-10-04 12:00:00,,76.1,65.3,69,0,0,,,,,,
2018-10-05 15:00:00,,78.8,67.5,68,0,0,,,,,,
2018-10-06 15:00:00,,80.6,65.8,60,2,270,,,,,,
2018-10-07 15:00:00,,75.2,61.7,62,2,180,,,,,,
2018-10-08 12:00:00,,72.5,65.8,79,4,180,,,,,,
2018-10-08 15:00:00,,72.7,65.7,78,0,0,,,,,,
2018-10-09 06:00:00,,68.7,67.6,96,4,290,,,,,,
2018-10-10 15:00:00,,68.7,66.6,92,0,0,,,,,,
2018-10-11 06:00:00,,67.3,63.0,86,0,0,,,,,,
2018-10-11 09:00:00,,77.7,65.8,66,3,110,,,,,,
2018-10-11 12:00:00,,78.8,65.3,63,3,270,,,,,,
2018-10-12 15:00:00,,72.7,65.7,78,0,0,,,,,,
2018-10-13 06:00:00,,67.6,65.5,92,2,290,,,,,,
2018-10-13 12:00:00,,82.4,65.7,57,2,200,,,,,,
2018-10-13 15:00:00,,77.0,66.2,69,0,0,,,,,,
2018-10-14 09:00:00,,68.9,64.9,87,2,360,,,,,,
2018-10-15 15:00:00,,70.5,65.7,84,2,160,,,,,,
2018-10-16 06:00:00,,67.6,65.5,92,0,0,,,,,,
2018-10-16 15:00:00,,80.2,67.3,64,2,270,,,,,,
2018-10-17 09:00:00,,81.0,66.4,61,4,360,,,,,,
2018-10-18 12:00:00,,77.0,64.9,66,4,180,,,,,,
2018-10-18 15:00:00,,75.9,65.5,70,0,0,,,,,,
2018-10-19 06:00:00,,67.1,65.8,95,5,330,,,,,,
2018-10-19 09:00:00,,71.6,68.9,91,5,270,,,,,,
2018-10-19 12:00:00,,72.7,67.3,83,0,0,,,,,,
2018-10-19 15:00:00,,70.5,65.7,84,0,0,,,,,,
2018-10-20 15:00:00,,77.0,66.2,69,2,180,,,,,,
2018-10-21 06:00:00,,69.8,65.8,87,0,0,,,,,,
2018-10-21 09:00:00,,78.8,66.7,66,3,180,,,,,,
2018-10-21 12:00:00,,80.6,65.8,60,3,160,,,,,,
2018-10-22 06:00:00,,76.1,66.7,72,6,180,,,,,,
2018-10-22 12:00:00,,80.6,63.9,56,5,180,,,,,,
2018-10-22 15:00:00,,77.7,63.1,60,4,180,,,,,,
2018-10-23 09:00:00,,79.7,62.2,55,2,90,,,,,,
2018-10-23 15:00:00,,77.0,63.0,61,6,160,,,,,,
2018-10-24 15:00:00,,77.0,64.0,64,2,180,,,,,,
2018-10-25 06:00:00,,69.8,66.6,89,0,0,,,,,,
2018-10-26 12:00:00,,77.9,65.8,66,3,160,,,,,,
2018-10-26 15:00:00,,72.3,66.9,83,2,160,,,,,,
2018-10-27 06:00:00,,68.0,67.5,98,0,0,,,,,,
2018-10-27 09:00:00,,77.0,64.9,66,2,180,,,,,,
2018-10-29 06:00:00,,70.7,66.7,87,2,50,,,,,,
2018-10-29 15:00:00,,77.0,66.2,69,2,180,,,,,,
2018-10-30 15:00:00,,71.6,63.5,75,2,140,,,,,,
2018-10-31 06:00:00,,65.1,65.1,100,3,250,,,,,,
2018-10-31 09:00:00,,69.4,66.7,91,2,230,,,,,,
